node_id,name,namespace,external_url
Gene::7866,IFRD2,Entrez,https://www.ncbi.nlm.nih.gov/gene/7866
Gene::7867,MAPKAPK3,Entrez,https://www.ncbi.nlm.nih.gov/gene/7867
Gene::7869,SEMA3B,Entrez,https://www.ncbi.nlm.nih.gov/gene/7869
Gene::7871,SLMAP,Entrez,https://www.ncbi.nlm.nih.gov/gene/7871
Gene::7873,MANF,Entrez,https://www.ncbi.nlm.nih.gov/gene/7873
Gene::7874,USP7,Entrez,https://www.ncbi.nlm.nih.gov/gene/7874
Gene::7879,RAB7A,Entrez,https://www.ncbi.nlm.nih.gov/gene/7879
Gene::788,SLC25A20,Entrez,https://www.ncbi.nlm.nih.gov/gene/788
Gene::7881,KCNAB1,Entrez,https://www.ncbi.nlm.nih.gov/gene/7881
Gene::7884,SLBP,Entrez,https://www.ncbi.nlm.nih.gov/gene/7884
Gene::78986,DUSP26,Entrez,https://www.ncbi.nlm.nih.gov/gene/78986
Gene::78987,CRELD1,Entrez,https://www.ncbi.nlm.nih.gov/gene/78987
Gene::78988,MRPL57,Entrez,https://www.ncbi.nlm.nih.gov/gene/78988
Gene::78989,COLEC11,Entrez,https://www.ncbi.nlm.nih.gov/gene/78989
Gene::78990,OTUB2,Entrez,https://www.ncbi.nlm.nih.gov/gene/78990
Gene::78991,PCYOX1L,Entrez,https://www.ncbi.nlm.nih.gov/gene/78991
Gene::78992,YIPF2,Entrez,https://www.ncbi.nlm.nih.gov/gene/78992
Gene::78994,PRR14,Entrez,https://www.ncbi.nlm.nih.gov/gene/78994
Gene::78995,C17orf53,Entrez,https://www.ncbi.nlm.nih.gov/gene/78995
Gene::78996,C7orf49,Entrez,https://www.ncbi.nlm.nih.gov/gene/78996
Gene::78997,GDAP1L1,Entrez,https://www.ncbi.nlm.nih.gov/gene/78997
Gene::78999,LRFN4,Entrez,https://www.ncbi.nlm.nih.gov/gene/78999
Gene::790,CAD,Entrez,https://www.ncbi.nlm.nih.gov/gene/790
Gene::79000,AUNIP,Entrez,https://www.ncbi.nlm.nih.gov/gene/79000
Gene::79001,VKORC1,Entrez,https://www.ncbi.nlm.nih.gov/gene/79001
Gene::79002,C19orf43,Entrez,https://www.ncbi.nlm.nih.gov/gene/79002
Gene::79003,MIS12,Entrez,https://www.ncbi.nlm.nih.gov/gene/79003
Gene::79004,CUEDC2,Entrez,https://www.ncbi.nlm.nih.gov/gene/79004
Gene::79005,SCNM1,Entrez,https://www.ncbi.nlm.nih.gov/gene/79005
Gene::79006,METRN,Entrez,https://www.ncbi.nlm.nih.gov/gene/79006
Gene::79007,DBNDD1,Entrez,https://www.ncbi.nlm.nih.gov/gene/79007
Gene::79008,SLX1B,Entrez,https://www.ncbi.nlm.nih.gov/gene/79008
Gene::79009,DDX50,Entrez,https://www.ncbi.nlm.nih.gov/gene/79009
Gene::79012,CAMKV,Entrez,https://www.ncbi.nlm.nih.gov/gene/79012
Gene::79016,DDA1,Entrez,https://www.ncbi.nlm.nih.gov/gene/79016
Gene::79017,GGCT,Entrez,https://www.ncbi.nlm.nih.gov/gene/79017
Gene::79018,GID4,Entrez,https://www.ncbi.nlm.nih.gov/gene/79018
Gene::79019,CENPM,Entrez,https://www.ncbi.nlm.nih.gov/gene/79019
Gene::79020,C7orf25,Entrez,https://www.ncbi.nlm.nih.gov/gene/79020
Gene::79022,TMEM106C,Entrez,https://www.ncbi.nlm.nih.gov/gene/79022
Gene::79023,NUP37,Entrez,https://www.ncbi.nlm.nih.gov/gene/79023
Gene::79024,SMIM2,Entrez,https://www.ncbi.nlm.nih.gov/gene/79024
Gene::79025,C20orf195,Entrez,https://www.ncbi.nlm.nih.gov/gene/79025
Gene::79026,AHNAK,Entrez,https://www.ncbi.nlm.nih.gov/gene/79026
Gene::79027,ZNF655,Entrez,https://www.ncbi.nlm.nih.gov/gene/79027
Gene::79029,SPATA5L1,Entrez,https://www.ncbi.nlm.nih.gov/gene/79029
Gene::7903,ST8SIA4,Entrez,https://www.ncbi.nlm.nih.gov/gene/7903
Gene::79031,PDCL3,Entrez,https://www.ncbi.nlm.nih.gov/gene/79031
Gene::79033,ERI3,Entrez,https://www.ncbi.nlm.nih.gov/gene/79033
Gene::79034,C7orf26,Entrez,https://www.ncbi.nlm.nih.gov/gene/79034
Gene::79035,NABP2,Entrez,https://www.ncbi.nlm.nih.gov/gene/79035
Gene::79036,KXD1,Entrez,https://www.ncbi.nlm.nih.gov/gene/79036
Gene::79037,PVRIG,Entrez,https://www.ncbi.nlm.nih.gov/gene/79037
Gene::79038,ZFYVE21,Entrez,https://www.ncbi.nlm.nih.gov/gene/79038
Gene::79039,DDX54,Entrez,https://www.ncbi.nlm.nih.gov/gene/79039
Gene::79041,TMEM38A,Entrez,https://www.ncbi.nlm.nih.gov/gene/79041
Gene::79042,TSEN34,Entrez,https://www.ncbi.nlm.nih.gov/gene/79042
Gene::79047,KCTD15,Entrez,https://www.ncbi.nlm.nih.gov/gene/79047
Gene::79048,SECISBP2,Entrez,https://www.ncbi.nlm.nih.gov/gene/79048
Gene::7905,REEP5,Entrez,https://www.ncbi.nlm.nih.gov/gene/7905
Gene::79050,NOC4L,Entrez,https://www.ncbi.nlm.nih.gov/gene/79050
Gene::79053,ALG8,Entrez,https://www.ncbi.nlm.nih.gov/gene/79053
Gene::79054,TRPM8,Entrez,https://www.ncbi.nlm.nih.gov/gene/79054
Gene::79056,PRRG4,Entrez,https://www.ncbi.nlm.nih.gov/gene/79056
Gene::79057,PRRG3,Entrez,https://www.ncbi.nlm.nih.gov/gene/79057
Gene::79058,ASPSCR1,Entrez,https://www.ncbi.nlm.nih.gov/gene/79058
Gene::79064,TMEM223,Entrez,https://www.ncbi.nlm.nih.gov/gene/79064
Gene::79065,ATG9A,Entrez,https://www.ncbi.nlm.nih.gov/gene/79065
Gene::79066,METTL16,Entrez,https://www.ncbi.nlm.nih.gov/gene/79066
Gene::79068,FTO,Entrez,https://www.ncbi.nlm.nih.gov/gene/79068
Gene::79070,KDELC1,Entrez,https://www.ncbi.nlm.nih.gov/gene/79070
Gene::79071,ELOVL6,Entrez,https://www.ncbi.nlm.nih.gov/gene/79071
Gene::79072,FASTKD3,Entrez,https://www.ncbi.nlm.nih.gov/gene/79072
Gene::79073,TMEM109,Entrez,https://www.ncbi.nlm.nih.gov/gene/79073
Gene::79074,C2orf49,Entrez,https://www.ncbi.nlm.nih.gov/gene/79074
Gene::79075,DSCC1,Entrez,https://www.ncbi.nlm.nih.gov/gene/79075
Gene::79077,DCTPP1,Entrez,https://www.ncbi.nlm.nih.gov/gene/79077
Gene::79078,C1orf50,Entrez,https://www.ncbi.nlm.nih.gov/gene/79078
Gene::79080,CCDC86,Entrez,https://www.ncbi.nlm.nih.gov/gene/79080
Gene::79081,LBHD1,Entrez,https://www.ncbi.nlm.nih.gov/gene/79081
Gene::79083,MLPH,Entrez,https://www.ncbi.nlm.nih.gov/gene/79083
Gene::79084,WDR77,Entrez,https://www.ncbi.nlm.nih.gov/gene/79084
Gene::79085,SLC25A23,Entrez,https://www.ncbi.nlm.nih.gov/gene/79085
Gene::79086,SMIM7,Entrez,https://www.ncbi.nlm.nih.gov/gene/79086
Gene::79087,ALG12,Entrez,https://www.ncbi.nlm.nih.gov/gene/79087
Gene::79088,ZNF426,Entrez,https://www.ncbi.nlm.nih.gov/gene/79088
Gene::79089,TMUB2,Entrez,https://www.ncbi.nlm.nih.gov/gene/79089
Gene::79090,TRAPPC6A,Entrez,https://www.ncbi.nlm.nih.gov/gene/79090
Gene::79091,METTL22,Entrez,https://www.ncbi.nlm.nih.gov/gene/79091
Gene::79092,CARD14,Entrez,https://www.ncbi.nlm.nih.gov/gene/79092
Gene::79094,CHAC1,Entrez,https://www.ncbi.nlm.nih.gov/gene/79094
Gene::79095,C9orf16,Entrez,https://www.ncbi.nlm.nih.gov/gene/79095
Gene::790955,UQCC3,Entrez,https://www.ncbi.nlm.nih.gov/gene/790955
Gene::79096,C11orf49,Entrez,https://www.ncbi.nlm.nih.gov/gene/79096
Gene::79097,TRIM48,Entrez,https://www.ncbi.nlm.nih.gov/gene/79097
Gene::79098,C1orf116,Entrez,https://www.ncbi.nlm.nih.gov/gene/79098
Gene::79101,TAF1D,Entrez,https://www.ncbi.nlm.nih.gov/gene/79101
Gene::79102,RNF26,Entrez,https://www.ncbi.nlm.nih.gov/gene/79102
Gene::79109,MAPKAP1,Entrez,https://www.ncbi.nlm.nih.gov/gene/79109
Gene::7913,DEK,Entrez,https://www.ncbi.nlm.nih.gov/gene/7913
Gene::79132,DHX58,Entrez,https://www.ncbi.nlm.nih.gov/gene/79132
Gene::79133,NDUFAF5,Entrez,https://www.ncbi.nlm.nih.gov/gene/79133
Gene::79134,TMEM185B,Entrez,https://www.ncbi.nlm.nih.gov/gene/79134
Gene::79135,APOO,Entrez,https://www.ncbi.nlm.nih.gov/gene/79135
Gene::79137,FAM134A,Entrez,https://www.ncbi.nlm.nih.gov/gene/79137
Gene::79139,DERL1,Entrez,https://www.ncbi.nlm.nih.gov/gene/79139
Gene::79140,CCDC28B,Entrez,https://www.ncbi.nlm.nih.gov/gene/79140
Gene::79142,PHF23,Entrez,https://www.ncbi.nlm.nih.gov/gene/79142
Gene::79143,MBOAT7,Entrez,https://www.ncbi.nlm.nih.gov/gene/79143
Gene::79144,PPDPF,Entrez,https://www.ncbi.nlm.nih.gov/gene/79144
Gene::79145,CHCHD7,Entrez,https://www.ncbi.nlm.nih.gov/gene/79145
Gene::79147,FKRP,Entrez,https://www.ncbi.nlm.nih.gov/gene/79147
Gene::79148,MMP28,Entrez,https://www.ncbi.nlm.nih.gov/gene/79148
Gene::79149,ZSCAN5A,Entrez,https://www.ncbi.nlm.nih.gov/gene/79149
Gene::7915,ALDH5A1,Entrez,https://www.ncbi.nlm.nih.gov/gene/7915
Gene::79152,FA2H,Entrez,https://www.ncbi.nlm.nih.gov/gene/79152
Gene::79153,GDPD3,Entrez,https://www.ncbi.nlm.nih.gov/gene/79153
Gene::79154,DHRS11,Entrez,https://www.ncbi.nlm.nih.gov/gene/79154
Gene::79155,TNIP2,Entrez,https://www.ncbi.nlm.nih.gov/gene/79155
Gene::79156,PLEKHF1,Entrez,https://www.ncbi.nlm.nih.gov/gene/79156
Gene::79157,MFSD11,Entrez,https://www.ncbi.nlm.nih.gov/gene/79157
Gene::79158,GNPTAB,Entrez,https://www.ncbi.nlm.nih.gov/gene/79158
Gene::79159,NOL12,Entrez,https://www.ncbi.nlm.nih.gov/gene/79159
Gene::7916,PRRC2A,Entrez,https://www.ncbi.nlm.nih.gov/gene/7916
Gene::79161,TMEM243,Entrez,https://www.ncbi.nlm.nih.gov/gene/79161
Gene::79165,LENG1,Entrez,https://www.ncbi.nlm.nih.gov/gene/79165
Gene::79168,LILRA6,Entrez,https://www.ncbi.nlm.nih.gov/gene/79168
Gene::79169,C1orf35,Entrez,https://www.ncbi.nlm.nih.gov/gene/79169
Gene::7917,BAG6,Entrez,https://www.ncbi.nlm.nih.gov/gene/7917
Gene::79170,PRR15L,Entrez,https://www.ncbi.nlm.nih.gov/gene/79170
Gene::79171,RBM42,Entrez,https://www.ncbi.nlm.nih.gov/gene/79171
Gene::79172,CENPO,Entrez,https://www.ncbi.nlm.nih.gov/gene/79172
Gene::79173,C19orf57,Entrez,https://www.ncbi.nlm.nih.gov/gene/79173
Gene::79174,CRELD2,Entrez,https://www.ncbi.nlm.nih.gov/gene/79174
Gene::79175,ZNF343,Entrez,https://www.ncbi.nlm.nih.gov/gene/79175
Gene::79176,FBXL15,Entrez,https://www.ncbi.nlm.nih.gov/gene/79176
Gene::79177,ZNF576,Entrez,https://www.ncbi.nlm.nih.gov/gene/79177
Gene::79178,THTPA,Entrez,https://www.ncbi.nlm.nih.gov/gene/79178
Gene::7918,GPANK1,Entrez,https://www.ncbi.nlm.nih.gov/gene/7918
Gene::79180,EFHD2,Entrez,https://www.ncbi.nlm.nih.gov/gene/79180
Gene::79183,TTPAL,Entrez,https://www.ncbi.nlm.nih.gov/gene/79183
Gene::79184,BRCC3,Entrez,https://www.ncbi.nlm.nih.gov/gene/79184
Gene::79187,FSD1,Entrez,https://www.ncbi.nlm.nih.gov/gene/79187
Gene::79188,TMEM43,Entrez,https://www.ncbi.nlm.nih.gov/gene/79188
Gene::7919,DDX39B,Entrez,https://www.ncbi.nlm.nih.gov/gene/7919
Gene::79190,IRX6,Entrez,https://www.ncbi.nlm.nih.gov/gene/79190
Gene::79191,IRX3,Entrez,https://www.ncbi.nlm.nih.gov/gene/79191
Gene::79192,IRX1,Entrez,https://www.ncbi.nlm.nih.gov/gene/79192
Gene::7920,ABHD16A,Entrez,https://www.ncbi.nlm.nih.gov/gene/7920
Gene::7922,SLC39A7,Entrez,https://www.ncbi.nlm.nih.gov/gene/7922
Gene::79228,THOC6,Entrez,https://www.ncbi.nlm.nih.gov/gene/79228
Gene::7923,HSD17B8,Entrez,https://www.ncbi.nlm.nih.gov/gene/7923
Gene::79230,ZNF557,Entrez,https://www.ncbi.nlm.nih.gov/gene/79230
Gene::79258,MMEL1,Entrez,https://www.ncbi.nlm.nih.gov/gene/79258
Gene::79269,DCAF10,Entrez,https://www.ncbi.nlm.nih.gov/gene/79269
Gene::79290,OR13A1,Entrez,https://www.ncbi.nlm.nih.gov/gene/79290
Gene::79295,OR5H6,Entrez,https://www.ncbi.nlm.nih.gov/gene/79295
Gene::793,CALB1,Entrez,https://www.ncbi.nlm.nih.gov/gene/793
Gene::79310,OR5H2,Entrez,https://www.ncbi.nlm.nih.gov/gene/79310
Gene::79317,OR4K5,Entrez,https://www.ncbi.nlm.nih.gov/gene/79317
Gene::7932,OR2H2,Entrez,https://www.ncbi.nlm.nih.gov/gene/7932
Gene::79324,OR51G1,Entrez,https://www.ncbi.nlm.nih.gov/gene/79324
Gene::79334,OR11H2,Entrez,https://www.ncbi.nlm.nih.gov/gene/79334
Gene::79339,OR51B4,Entrez,https://www.ncbi.nlm.nih.gov/gene/79339
Gene::79345,OR51B2,Entrez,https://www.ncbi.nlm.nih.gov/gene/79345
Gene::7936,NELFE,Entrez,https://www.ncbi.nlm.nih.gov/gene/7936
Gene::79363,RSG1,Entrez,https://www.ncbi.nlm.nih.gov/gene/79363
Gene::79364,ZXDC,Entrez,https://www.ncbi.nlm.nih.gov/gene/79364
Gene::79365,BHLHE41,Entrez,https://www.ncbi.nlm.nih.gov/gene/79365
Gene::79366,HMGN5,Entrez,https://www.ncbi.nlm.nih.gov/gene/79366
Gene::79368,FCRL2,Entrez,https://www.ncbi.nlm.nih.gov/gene/79368
Gene::79369,B3GNT4,Entrez,https://www.ncbi.nlm.nih.gov/gene/79369
Gene::79370,BCL2L14,Entrez,https://www.ncbi.nlm.nih.gov/gene/79370
Gene::794,CALB2,Entrez,https://www.ncbi.nlm.nih.gov/gene/794
Gene::7940,LST1,Entrez,https://www.ncbi.nlm.nih.gov/gene/7940
Gene::79400,NOX5,Entrez,https://www.ncbi.nlm.nih.gov/gene/79400
Gene::7941,PLA2G7,Entrez,https://www.ncbi.nlm.nih.gov/gene/7941
Gene::79411,GLB1L,Entrez,https://www.ncbi.nlm.nih.gov/gene/79411
Gene::79412,KREMEN2,Entrez,https://www.ncbi.nlm.nih.gov/gene/79412
Gene::79413,ZBED2,Entrez,https://www.ncbi.nlm.nih.gov/gene/79413
Gene::79414,LRFN3,Entrez,https://www.ncbi.nlm.nih.gov/gene/79414
Gene::79415,C17orf62,Entrez,https://www.ncbi.nlm.nih.gov/gene/79415
Gene::7942,TFEB,Entrez,https://www.ncbi.nlm.nih.gov/gene/7942
Gene::79441,HAUS3,Entrez,https://www.ncbi.nlm.nih.gov/gene/79441
Gene::79442,LRRC2,Entrez,https://www.ncbi.nlm.nih.gov/gene/79442
Gene::79443,FYCO1,Entrez,https://www.ncbi.nlm.nih.gov/gene/79443
Gene::79444,BIRC7,Entrez,https://www.ncbi.nlm.nih.gov/gene/79444
Gene::79446,WDR25,Entrez,https://www.ncbi.nlm.nih.gov/gene/79446
Gene::79447,PAGR1,Entrez,https://www.ncbi.nlm.nih.gov/gene/79447
Gene::79465,ULBP3,Entrez,https://www.ncbi.nlm.nih.gov/gene/79465
Gene::79473,OR52N1,Entrez,https://www.ncbi.nlm.nih.gov/gene/79473
Gene::795,S100G,Entrez,https://www.ncbi.nlm.nih.gov/gene/795
Gene::79501,OR4F5,Entrez,https://www.ncbi.nlm.nih.gov/gene/79501
Gene::79541,OR2A4,Entrez,https://www.ncbi.nlm.nih.gov/gene/79541
Gene::79544,OR4K1,Entrez,https://www.ncbi.nlm.nih.gov/gene/79544
Gene::79567,FAM65A,Entrez,https://www.ncbi.nlm.nih.gov/gene/79567
Gene::79568,C2orf47,Entrez,https://www.ncbi.nlm.nih.gov/gene/79568
Gene::7957,EPM2A,Entrez,https://www.ncbi.nlm.nih.gov/gene/7957
Gene::79570,NKAIN1,Entrez,https://www.ncbi.nlm.nih.gov/gene/79570
Gene::79571,GCC1,Entrez,https://www.ncbi.nlm.nih.gov/gene/79571
Gene::79572,ATP13A3,Entrez,https://www.ncbi.nlm.nih.gov/gene/79572
Gene::79573,TTC13,Entrez,https://www.ncbi.nlm.nih.gov/gene/79573
Gene::79574,EPS8L3,Entrez,https://www.ncbi.nlm.nih.gov/gene/79574
Gene::79575,ABHD8,Entrez,https://www.ncbi.nlm.nih.gov/gene/79575
Gene::79576,NKAP,Entrez,https://www.ncbi.nlm.nih.gov/gene/79576
Gene::79577,CDC73,Entrez,https://www.ncbi.nlm.nih.gov/gene/79577
Gene::79581,SLC52A2,Entrez,https://www.ncbi.nlm.nih.gov/gene/79581
Gene::79582,SPAG16,Entrez,https://www.ncbi.nlm.nih.gov/gene/79582
Gene::79583,TMEM231,Entrez,https://www.ncbi.nlm.nih.gov/gene/79583
Gene::79585,CORO7,Entrez,https://www.ncbi.nlm.nih.gov/gene/79585
Gene::79586,CHPF,Entrez,https://www.ncbi.nlm.nih.gov/gene/79586
Gene::79587,CARS2,Entrez,https://www.ncbi.nlm.nih.gov/gene/79587
Gene::79589,RNF128,Entrez,https://www.ncbi.nlm.nih.gov/gene/79589
Gene::79590,MRPL24,Entrez,https://www.ncbi.nlm.nih.gov/gene/79590
Gene::79591,C10orf76,Entrez,https://www.ncbi.nlm.nih.gov/gene/79591
Gene::79594,MUL1,Entrez,https://www.ncbi.nlm.nih.gov/gene/79594
Gene::79595,SAP130,Entrez,https://www.ncbi.nlm.nih.gov/gene/79595
Gene::79596,RNF219,Entrez,https://www.ncbi.nlm.nih.gov/gene/79596
Gene::79598,CEP97,Entrez,https://www.ncbi.nlm.nih.gov/gene/79598
Gene::796,CALCA,Entrez,https://www.ncbi.nlm.nih.gov/gene/796
Gene::79600,TCTN1,Entrez,https://www.ncbi.nlm.nih.gov/gene/79600
Gene::79602,ADIPOR2,Entrez,https://www.ncbi.nlm.nih.gov/gene/79602
Gene::79603,CERS4,Entrez,https://www.ncbi.nlm.nih.gov/gene/79603
Gene::79605,PGBD5,Entrez,https://www.ncbi.nlm.nih.gov/gene/79605
Gene::79607,FAM118B,Entrez,https://www.ncbi.nlm.nih.gov/gene/79607
Gene::79608,RIC3,Entrez,https://www.ncbi.nlm.nih.gov/gene/79608
Gene::79609,VCPKMT,Entrez,https://www.ncbi.nlm.nih.gov/gene/79609
Gene::79611,ACSS3,Entrez,https://www.ncbi.nlm.nih.gov/gene/79611
Gene::79612,NAA16,Entrez,https://www.ncbi.nlm.nih.gov/gene/79612
Gene::79613,TANGO6,Entrez,https://www.ncbi.nlm.nih.gov/gene/79613
Gene::79616,CCNJL,Entrez,https://www.ncbi.nlm.nih.gov/gene/79616
Gene::79618,HMBOX1,Entrez,https://www.ncbi.nlm.nih.gov/gene/79618
Gene::79621,RNASEH2B,Entrez,https://www.ncbi.nlm.nih.gov/gene/79621
Gene::79622,SNRNP25,Entrez,https://www.ncbi.nlm.nih.gov/gene/79622
Gene::79623,GALNT14,Entrez,https://www.ncbi.nlm.nih.gov/gene/79623
Gene::79624,ARMT1,Entrez,https://www.ncbi.nlm.nih.gov/gene/79624
Gene::79625,NDNF,Entrez,https://www.ncbi.nlm.nih.gov/gene/79625
Gene::79626,TNFAIP8L2,Entrez,https://www.ncbi.nlm.nih.gov/gene/79626
Gene::79627,OGFRL1,Entrez,https://www.ncbi.nlm.nih.gov/gene/79627
Gene::79628,SH3TC2,Entrez,https://www.ncbi.nlm.nih.gov/gene/79628
Gene::79629,OCEL1,Entrez,https://www.ncbi.nlm.nih.gov/gene/79629
Gene::79630,C1orf54,Entrez,https://www.ncbi.nlm.nih.gov/gene/79630
Gene::79631,EFTUD1,Entrez,https://www.ncbi.nlm.nih.gov/gene/79631
Gene::79632,FAM184A,Entrez,https://www.ncbi.nlm.nih.gov/gene/79632
Gene::79633,FAT4,Entrez,https://www.ncbi.nlm.nih.gov/gene/79633
Gene::79634,SCRN3,Entrez,https://www.ncbi.nlm.nih.gov/gene/79634
Gene::79635,CCDC121,Entrez,https://www.ncbi.nlm.nih.gov/gene/79635
Gene::79637,ARMC7,Entrez,https://www.ncbi.nlm.nih.gov/gene/79637
Gene::79639,TMEM53,Entrez,https://www.ncbi.nlm.nih.gov/gene/79639
Gene::79640,C22orf46,Entrez,https://www.ncbi.nlm.nih.gov/gene/79640
Gene::79641,ROGDI,Entrez,https://www.ncbi.nlm.nih.gov/gene/79641
Gene::79642,ARSJ,Entrez,https://www.ncbi.nlm.nih.gov/gene/79642
Gene::79643,CHMP6,Entrez,https://www.ncbi.nlm.nih.gov/gene/79643
Gene::79644,SRD5A3,Entrez,https://www.ncbi.nlm.nih.gov/gene/79644
Gene::79645,EFCAB1,Entrez,https://www.ncbi.nlm.nih.gov/gene/79645
Gene::79646,PANK3,Entrez,https://www.ncbi.nlm.nih.gov/gene/79646
Gene::79647,AKIRIN1,Entrez,https://www.ncbi.nlm.nih.gov/gene/79647
Gene::79648,MCPH1,Entrez,https://www.ncbi.nlm.nih.gov/gene/79648
Gene::79649,MAP7D3,Entrez,https://www.ncbi.nlm.nih.gov/gene/79649
Gene::7965,AIMP2,Entrez,https://www.ncbi.nlm.nih.gov/gene/7965
Gene::79650,USB1,Entrez,https://www.ncbi.nlm.nih.gov/gene/79650
Gene::79651,RHBDF2,Entrez,https://www.ncbi.nlm.nih.gov/gene/79651
Gene::79652,TMEM204,Entrez,https://www.ncbi.nlm.nih.gov/gene/79652
Gene::79654,HECTD3,Entrez,https://www.ncbi.nlm.nih.gov/gene/79654
Gene::79656,BEND5,Entrez,https://www.ncbi.nlm.nih.gov/gene/79656
Gene::79657,RPAP3,Entrez,https://www.ncbi.nlm.nih.gov/gene/79657
Gene::79658,ARHGAP10,Entrez,https://www.ncbi.nlm.nih.gov/gene/79658
Gene::79659,DYNC2H1,Entrez,https://www.ncbi.nlm.nih.gov/gene/79659
Gene::79660,PPP1R3B,Entrez,https://www.ncbi.nlm.nih.gov/gene/79660
Gene::79661,NEIL1,Entrez,https://www.ncbi.nlm.nih.gov/gene/79661
Gene::79663,HSPBAP1,Entrez,https://www.ncbi.nlm.nih.gov/gene/79663
Gene::79664,ICE2,Entrez,https://www.ncbi.nlm.nih.gov/gene/79664
Gene::79665,DHX40,Entrez,https://www.ncbi.nlm.nih.gov/gene/79665
Gene::79666,PLEKHF2,Entrez,https://www.ncbi.nlm.nih.gov/gene/79666
Gene::79668,PARP8,Entrez,https://www.ncbi.nlm.nih.gov/gene/79668
Gene::79669,C3orf52,Entrez,https://www.ncbi.nlm.nih.gov/gene/79669
Gene::79670,ZCCHC6,Entrez,https://www.ncbi.nlm.nih.gov/gene/79670
Gene::79671,NLRX1,Entrez,https://www.ncbi.nlm.nih.gov/gene/79671
Gene::79672,FN3KRP,Entrez,https://www.ncbi.nlm.nih.gov/gene/79672
Gene::79673,ZNF329,Entrez,https://www.ncbi.nlm.nih.gov/gene/79673
Gene::79674,VEPH1,Entrez,https://www.ncbi.nlm.nih.gov/gene/79674
Gene::79675,FASTKD1,Entrez,https://www.ncbi.nlm.nih.gov/gene/79675
Gene::79676,OGFOD2,Entrez,https://www.ncbi.nlm.nih.gov/gene/79676
Gene::79677,SMC6,Entrez,https://www.ncbi.nlm.nih.gov/gene/79677
Gene::79679,VTCN1,Entrez,https://www.ncbi.nlm.nih.gov/gene/79679
Gene::79680,C22orf29,Entrez,https://www.ncbi.nlm.nih.gov/gene/79680
Gene::79682,CENPU,Entrez,https://www.ncbi.nlm.nih.gov/gene/79682
Gene::79683,ZDHHC14,Entrez,https://www.ncbi.nlm.nih.gov/gene/79683
Gene::79684,MSANTD2,Entrez,https://www.ncbi.nlm.nih.gov/gene/79684
Gene::79685,SAP30L,Entrez,https://www.ncbi.nlm.nih.gov/gene/79685
Gene::79689,STEAP4,Entrez,https://www.ncbi.nlm.nih.gov/gene/79689
Gene::79690,GAL3ST4,Entrez,https://www.ncbi.nlm.nih.gov/gene/79690
Gene::79691,QTRTD1,Entrez,https://www.ncbi.nlm.nih.gov/gene/79691
Gene::79692,ZNF322,Entrez,https://www.ncbi.nlm.nih.gov/gene/79692
Gene::79693,YRDC,Entrez,https://www.ncbi.nlm.nih.gov/gene/79693
Gene::79694,MANEA,Entrez,https://www.ncbi.nlm.nih.gov/gene/79694
Gene::79695,GALNT12,Entrez,https://www.ncbi.nlm.nih.gov/gene/79695
Gene::79696,ZC2HC1C,Entrez,https://www.ncbi.nlm.nih.gov/gene/79696
Gene::79697,C14orf169,Entrez,https://www.ncbi.nlm.nih.gov/gene/79697
Gene::79698,ZMAT4,Entrez,https://www.ncbi.nlm.nih.gov/gene/79698
Gene::79699,ZYG11B,Entrez,https://www.ncbi.nlm.nih.gov/gene/79699
Gene::797,CALCB,Entrez,https://www.ncbi.nlm.nih.gov/gene/797
Gene::79701,OGFOD3,Entrez,https://www.ncbi.nlm.nih.gov/gene/79701
Gene::79703,C11orf80,Entrez,https://www.ncbi.nlm.nih.gov/gene/79703
Gene::79705,LRRK1,Entrez,https://www.ncbi.nlm.nih.gov/gene/79705
Gene::79706,PRKRIP1,Entrez,https://www.ncbi.nlm.nih.gov/gene/79706
Gene::79707,NOL9,Entrez,https://www.ncbi.nlm.nih.gov/gene/79707
Gene::79709,COLGALT1,Entrez,https://www.ncbi.nlm.nih.gov/gene/79709
Gene::79710,MORC4,Entrez,https://www.ncbi.nlm.nih.gov/gene/79710
Gene::79711,IPO4,Entrez,https://www.ncbi.nlm.nih.gov/gene/79711
Gene::79712,GTDC1,Entrez,https://www.ncbi.nlm.nih.gov/gene/79712
Gene::79713,IGFLR1,Entrez,https://www.ncbi.nlm.nih.gov/gene/79713
Gene::79714,CCDC51,Entrez,https://www.ncbi.nlm.nih.gov/gene/79714
Gene::79716,NPEPL1,Entrez,https://www.ncbi.nlm.nih.gov/gene/79716
Gene::79717,PPCS,Entrez,https://www.ncbi.nlm.nih.gov/gene/79717
Gene::79718,TBL1XR1,Entrez,https://www.ncbi.nlm.nih.gov/gene/79718
Gene::79719,AAGAB,Entrez,https://www.ncbi.nlm.nih.gov/gene/79719
Gene::79720,VPS37B,Entrez,https://www.ncbi.nlm.nih.gov/gene/79720
Gene::79722,ANKRD55,Entrez,https://www.ncbi.nlm.nih.gov/gene/79722
Gene::79723,SUV39H2,Entrez,https://www.ncbi.nlm.nih.gov/gene/79723
Gene::79724,ZNF768,Entrez,https://www.ncbi.nlm.nih.gov/gene/79724
Gene::79725,THAP9,Entrez,https://www.ncbi.nlm.nih.gov/gene/79725
Gene::79726,WDR59,Entrez,https://www.ncbi.nlm.nih.gov/gene/79726
Gene::79727,LIN28A,Entrez,https://www.ncbi.nlm.nih.gov/gene/79727
Gene::79728,PALB2,Entrez,https://www.ncbi.nlm.nih.gov/gene/79728
